Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2014-01-02 00:00:00-05:00,100.5999984741211,100.76000213623047,99.38999938964844,99.75,62.1832160949707,11028100,0.0,0.0
2014-01-03 00:00:00-05:00,99.7699966430664,100.16999816894531,99.13999938964844,99.51000213623047,62.03361129760742,9295600,0.0,0.0
2014-01-06 00:00:00-05:00,99.94000244140625,100.13999938964844,98.88999938964844,99.66000366210938,62.12712860107422,11848500,0.0,0.0
2014-01-07 00:00:00-05:00,99.61000061035156,101.22000122070312,99.41999816894531,101.06999969482422,63.006103515625,11187000,0.0,0.0
2014-01-08 00:00:00-05:00,101.19000244140625,101.19000244140625,100.1500015258789,100.73999786376953,62.800392150878906,11180400,0.0,0.0
2014-01-09 00:00:00-05:00,100.19999694824219,100.38999938964844,99.02999877929688,99.76000213623047,62.18946838378906,11674300,0.0,0.0
2014-01-10 00:00:00-05:00,99.98999786376953,100.62999725341797,99.12000274658203,100.5199966430664,62.663272857666016,10535400,0.0,0.0
2014-01-13 00:00:00-05:00,99.91000366210938,100.0999984741211,98.2699966430664,98.55000305175781,61.43516540527344,12110900,0.0,0.0
2014-01-14 00:00:00-05:00,98.80000305175781,99.2699966430664,98.6500015258789,99.12000274658203,61.79049301147461,9265000,0.0,0.0
2014-01-15 00:00:00-05:00,99.16000366210938,99.3499984741211,98.62999725341797,98.77999877929688,61.57855224609375,9425500,0.0,0.0
2014-01-16 00:00:00-05:00,98.79000091552734,99.04000091552734,98.25,98.94000244140625,61.67829132080078,9421700,0.0,0.0
2014-01-17 00:00:00-05:00,99.18000030517578,100.33999633789062,98.66999816894531,99.16000366210938,61.81543731689453,15998000,0.0,0.0
2014-01-21 00:00:00-05:00,98.56999969482422,98.88999938964844,98.04000091552734,98.5,61.40400695800781,13847300,0.0,0.0
2014-01-22 00:00:00-05:00,98.87999725341797,98.94999694824219,97.83999633789062,97.87999725341797,61.01747131347656,11642800,0.0,0.0
2014-01-23 00:00:00-05:00,97.25,97.38999938964844,96.01000213623047,96.97000122070312,60.450199127197266,15393200,0.0,0.0
2014-01-24 00:00:00-05:00,96.18000030517578,96.25,94.81999969482422,94.8499984741211,59.12861633300781,14584300,0.0,0.0
2014-01-27 00:00:00-05:00,95.08000183105469,95.58000183105469,94.75,94.91999816894531,59.1722412109375,12474600,0.0,0.0
2014-01-28 00:00:00-05:00,95.3499984741211,95.91999816894531,94.7699966430664,95.6500015258789,59.62732696533203,10773600,0.0,0.0
2014-01-29 00:00:00-05:00,94.93000030517578,96.19999694824219,94.6500015258789,95.11000061035156,59.29069137573242,13191500,0.0,0.0
2014-01-30 00:00:00-05:00,94.0,94.94999694824219,93.05999755859375,93.98999786376953,58.592491149902344,14628400,0.0,0.0
2014-01-31 00:00:00-05:00,92.8499984741211,93.27999877929688,91.69999694824219,92.16000366210938,57.45171356201172,17361400,0.0,0.0
2014-02-03 00:00:00-05:00,91.91999816894531,92.30999755859375,89.63999938964844,90.05000305175781,56.13633346557617,20377900,0.0,0.0
2014-02-04 00:00:00-05:00,90.37000274658203,90.63999938964844,89.38999938964844,90.0199966430664,56.11763381958008,17414400,0.0,0.0
